0.74,-0.67429,0.73847,0.2
0.745,-0.67797,0.73509,0.2
0.75,-0.68164,0.73169,0.2
0.755,-0.68529,0.72827,0.2
0.76,-0.68892,0.72484,0.2
0.765,-0.69254,0.72138,0.2
0.77,-0.69614,0.71791,0.2
0.775,-0.69972,0.71442,0.2
0.78,-0.70328,0.71091,0.2
0.785,-0.70683,0.70739,0.2
0.79,-0.71035,0.70385,0.2
0.795,-0.71386,0.70028,0.2
0.8,-0.71736,0.69671,0.2
0.805,-0.72083,0.69311,0.2
0.81,-0.72429,0.6895,0.2
0.815,-0.72773,0.68587,0.2
0.82,-0.73115,0.68222,0.2
0.825,-0.73455,0.67856,0.2
0.83,-0.73793,0.67488,0.2
0.835,-0.7413,0.67118,0.2
0.84,-0.74464,0.66746,0.2
0.845,-0.74797,0.66373,0.2
0.85,-0.75128,0.65998,0.2
0.855,-0.75457,0.65622,0.2
0.86,-0.75784,0.65244,0.2
0.865,-0.7611,0.64864,0.2
0.87,-0.76433,0.64483,0.2
0.875,-0.76754,0.641,0.2
0.88,-0.77074,0.63715,0.2
0.885,-0.77391,0.63329,0.2
0.89,-0.77707,0.62941,0.2
0.895,-0.78021,0.62552,0.2
0.9,-0.78333,0.62161,0.2
0.905,-0.78643,0.61769,0.2
0.91,-0.7895,0.61375,0.2
0.915,-0.79256,0.60979,0.2
0.92,-0.7956,0.60582,0.2
0.925,-0.79862,0.60183,0.2
0.93,-0.80162,0.59783,0.2
0.935,-0.8046,0.59382,0.2
0.94,-0.80756,0.58979,0.2
0.945,-0.8105,0.58574,0.2
0.95,-0.81342,0.58168,0.2
0.955,-0.81631,0.57761,0.2
0.96,-0.81919,0.57352,0.2
0.965,-0.82205,0.56942,0.2
0.97,-0.82489,0.5653,0.2
0.975,-0.8277,0.56117,0.2
0.98,-0.8305,0.55702,0.2
0.985,-0.83327,0.55286,0.2
0.99,-0.83603,0.54869,0.2
0.995,-0.83876,0.5445,0.2
1,-0.84147,0.5403,0.2
1.005,-0.84416,0.53609,0.2
1.01,-0.84683,0.53186,0.2
1.015,-0.84948,0.52762,0.2
1.02,-0.85211,0.52337,0.2
1.025,-0.85471,0.5191,0.2
1.03,-0.8573,0.51482,0.2
1.035,-0.85986,0.51053,0.2
1.04,-0.8624,0.50622,0.2
1.045,-0.86492,0.5019,0.2
1.05,-0.86742,0.49757,0.2
1.055,-0.8699,0.49323,0.2
1.06,-0.87236,0.48887,0.2
1.065,-0.87479,0.4845,0.2
1.07,-0.8772,0.48012,0.2
1.075,-0.87959,0.47573,0.2
1.08,-0.88196,0.47133,0.2
1.085,-0.8843,0.46691,0.2
1.09,-0.88663,0.46249,0.2
1.095,-0.88893,0.45805,0.2
1.1,-0.89121,0.4536,0.2
1.105,-0.89346,0.44913,0.2
1.11,-0.8957,0.44466,0.2
1.115,-0.89791,0.44018,0.2
1.12,-0.9001,0.43568,0.2
1.125,-0.90227,0.43118,0.2
1.13,-0.90441,0.42666,0.2
1.135,-0.90653,0.42213,0.2
1.14,-0.90863,0.41759,0.2
1.145,-0.91071,0.41305,0.2
1.15,-0.91276,0.40849,0.2
1.155,-0.91479,0.40392,0.2
1.16,-0.9168,0.39934,0.2
1.165,-0.91879,0.39475,0.2
1.17,-0.92075,0.39015,0.2
1.175,-0.92269,0.38554,0.2
1.18,-0.92461,0.38092,0.2
1.185,-0.9265,0.3763,0.2
1.19,-0.92837,0.37166,0.2
1.195,-0.93022,0.36701,0.2
1.2,-0.93204,0.36236,0.2
1.205,-0.93384,0.35769,0.2
1.21,-0.93562,0.35302,0.2
1.215,-0.93737,0.34834,0.2
1.22,-0.9391,0.34365,0.2
1.225,-0.94081,0.33895,0.2
1.23,-0.94249,0.33424,0.2
1.235,-0.94415,0.32952,0.2
1.24,-0.94578,0.3248,0.2
1.245,-0.9474,0.32006,0.2
1.25,-0.94898,0.31532,0.2
1.255,-0.95055,0.31057,0.2
1.26,-0.95209,0.30582,0.2
1.265,-0.95361,0.30105,0.2
1.27,-0.9551,0.29628,0.2
1.275,-0.95657,0.2915,0.2
1.28,-0.95802,0.28672,0.2
1.285,-0.95944,0.28192,0.2
1.29,-0.96084,0.27712,0.2
1.295,-0.96221,0.27231,0.2
1.3,-0.96356,0.2675,0.2
1.305,-0.96488,0.26268,0.2
1.31,-0.96618,0.25785,0.2
1.315,-0.96746,0.25302,0.2
1.32,-0.96872,0.24818,0.2
1.325,-0.96994,0.24333,0.2
1.33,-0.97115,0.23848,0.2
1.335,-0.97233,0.23362,0.2
1.34,-0.97348,0.22875,0.2
1.345,-0.97462,0.22388,0.2
1.35,-0.97572,0.21901,0.2
1.355,-0.97681,0.21413,0.2
1.36,-0.97786,0.20924,0.2
1.365,-0.9789,0.20435,0.2
1.37,-0.97991,0.19945,0.2
1.375,-0.98089,0.19455,0.2
1.38,-0.98185,0.18964,0.2
1.385,-0.98279,0.18473,0.2
1.39,-0.9837,0.17981,0.2
1.395,-0.98459,0.17489,0.2
1.4,-0.98545,0.16997,0.2
1.405,-0.98629,0.16504,0.2
1.41,-0.9871,0.1601,0.2
1.415,-0.98789,0.15517,0.2
1.42,-0.98865,0.15023,0.2
1.425,-0.98939,0.14528,0.2
1.43,-0.9901,0.14033,0.2
1.435,-0.99079,0.13538,0.2
1.44,-0.99146,0.13042,0.2
1.445,-0.9921,0.12546,0.2
1.45,-0.99271,0.1205,0.2
1.455,-0.9933,0.11554,0.2
1.46,-0.99387,0.11057,0.2
1.465,-0.99441,0.1056,0.2
1.47,-0.99492,0.10063,0.2
1.475,-0.99542,0.09565,0.2
1.48,-0.99588,0.090672,0.2
1.485,-0.99632,0.085691,0.2
1.49,-0.99674,0.080708,0.2
1.495,-0.99713,0.075724,0.2
1.5,-0.99749,0.070737,0.2
1.505,-0.99784,0.065749,0.2
1.51,-0.99815,0.060759,0.2
1.515,-0.99844,0.055767,0.2
1.52,-0.99871,0.050774,0.2
1.525,-0.99895,0.04578,0.2
1.53,-0.99917,0.040785,0.2
1.535,-0.99936,0.035789,0.2
1.54,-0.99953,0.030791,0.2
1.545,-0.99967,0.025793,0.2
1.55,-0.99978,0.020795,0.2
1.555,-0.99988,0.015796,0.2
1.56,-0.99994,0.010796,0.2
1.565,-0.99998,0.0057963,0.2
1.57,-1,0.00079633,0.2
1.575,-0.99999,-0.0042037,0.2
1.58,-0.99996,-0.0092035,0.2
1.585,-0.9999,-0.014203,0.2
1.59,-0.99982,-0.019202,0.2
1.595,-0.99971,-0.024201,0.2
1.6,-0.99957,-0.0292,0.2
1.605,-0.99942,-0.034197,0.2
1.61,-0.99923,-0.039194,0.2
1.615,-0.99902,-0.044189,0.2
1.62,-0.99879,-0.049184,0.2
1.625,-0.99853,-0.054177,0.2
1.63,-0.99825,-0.059169,0.2
1.635,-0.99794,-0.06416,0.2
1.64,-0.99761,-0.069148,0.2
1.645,-0.99725,-0.074136,0.2
1.65,-0.99687,-0.079121,0.2
1.655,-0.99646,-0.084104,0.2
1.66,-0.99602,-0.089085,0.2
1.665,-0.99557,-0.094064,0.2
1.67,-0.99508,-0.099041,0.2
1.675,-0.99458,-0.10402,0.2
1.68,-0.99404,-0.10899,0.2
1.685,-0.99349,-0.11396,0.2
1.69,-0.9929,-0.11892,0.2
1.695,-0.9923,-0.12388,0.2
1.7,-0.99166,-0.12884,0.2
1.705,-0.99101,-0.1338,0.2
1.71,-0.99033,-0.13875,0.2
1.715,-0.98962,-0.1437,0.2
1.72,-0.98889,-0.14865,0.2
1.725,-0.98813,-0.15359,0.2
1.73,-0.98735,-0.15853,0.2
1.735,-0.98655,-0.16347,0.2
1.74,-0.98572,-0.1684,0.2
1.745,-0.98486,-0.17332,0.2
1.75,-0.98399,-0.17825,0.2
1.755,-0.98308,-0.18316,0.2
1.76,-0.98215,-0.18808,0.2
1.765,-0.9812,-0.19299,0.2
1.77,-0.98022,-0.19789,0.2
1.775,-0.97922,-0.20279,0.2
1.78,-0.9782,-0.20768,0.2
1.785,-0.97715,-0.21257,0.2
1.79,-0.97607,-0.21745,0.2
1.795,-0.97497,-0.22233,0.2
1.8,-0.97385,-0.2272,0.2
1.805,-0.9727,-0.23207,0.2
1.81,-0.97153,-0.23693,0.2
1.815,-0.97033,-0.24178,0.2
1.82,-0.96911,-0.24663,0.2
1.825,-0.96786,-0.25147,0.2
1.83,-0.96659,-0.25631,0.2
1.835,-0.9653,-0.26114,0.2
1.84,-0.96398,-0.26596,0.2
