0,-1,0,-9.8066,0,0,0
0.005,-0.99999,-0.005,-9.8066,0,0,0
0.01,-0.99995,-0.0099998,-9.8066,0,0,0
0.015,-0.99989,-0.014999,-9.8066,0,0,0
0.02,-0.9998,-0.019999,-9.8066,0,0,0
0.025,-0.99969,-0.024997,-9.8066,0,0,0
0.03,-0.99955,-0.029996,-9.8066,0,0,0
0.035,-0.99939,-0.034993,-9.8066,0,0,0
0.04,-0.9992,-0.039989,-9.8066,0,0,0
0.045,-0.99899,-0.044985,-9.8066,0,0,0
0.05,-0.99875,-0.049979,-9.8066,0,0,0
0.055,-0.99849,-0.054972,-9.8066,0,0,0
0.06,-0.9982,-0.059964,-9.8066,0,0,0
0.065,-0.99789,-0.064954,-9.8066,0,0,0
0.07,-0.99755,-0.069943,-9.8066,0,0,0
0.075,-0.99719,-0.07493,-9.8066,0,0,0
0.08,-0.9968,-0.079915,-9.8066,0,0,0
0.085,-0.99639,-0.084898,-9.8066,0,0,0
0.09,-0.99595,-0.089879,-9.8066,0,0,0
0.095,-0.99549,-0.094857,-9.8066,0,0,0
0.1,-0.995,-0.099833,-9.8066,0,0,0
0.105,-0.99449,-0.10481,-9.8066,0,0,0
0.11,-0.99396,-0.10978,-9.8066,0,0,0
0.115,-0.99339,-0.11475,-9.8066,0,0,0
0.12,-0.99281,-0.11971,-9.8066,0,0,0
0.125,-0.9922,-0.12467,-9.8066,0,0,0
0.13,-0.99156,-0.12963,-9.8066,0,0,0
0.135,-0.9909,-0.13459,-9.8066,0,0,0
0.14,-0.99022,-0.13954,-9.8066,0,0,0
0.145,-0.98951,-0.14449,-9.8066,0,0,0
0.15,-0.98877,-0.14944,-9.8066,0,0,0
0.155,-0.98801,-0.15438,-9.8066,0,0,0
0.16,-0.98723,-0.15932,-9.8066,0,0,0
0.165,-0.98642,-0.16425,-9.8066,0,0,0
0.17,-0.98558,-0.16918,-9.8066,0,0,0
0.175,-0.98473,-0.17411,-9.8066,0,0,0
0.18,-0.98384,-0.17903,-9.8066,0,0,0
0.185,-0.98294,-0.18395,-9.8066,0,0,0
0.19,-0.982,-0.18886,-9.8066,0,0,0
0.195,-0.98105,-0.19377,-9.8066,0,0,0
0.2,-0.98007,-0.19867,-9.8066,0,0,0
0.205,-0.97906,-0.20357,-9.8066,0,0,0
0.21,-0.97803,-0.20846,-9.8066,0,0,0
0.215,-0.97698,-0.21335,-9.8066,0,0,0
