0.825,-0.32144,0.73455,0.165,0,0,0
0.83,-0.32512,0.73793,0.166,0,0,0
0.835,-0.32882,0.7413,0.167,0,0,0
0.84,-0.33254,0.74464,0.168,0,0,0
0.845,-0.33627,0.74797,0.169,0,0,0
0.85,-0.34002,0.75128,0.17,0,0,0
0.855,-0.34378,0.75457,0.171,0,0,0
0.86,-0.34756,0.75784,0.172,0,0,0
0.865,-0.35136,0.7611,0.173,0,0,0
0.87,-0.35517,0.76433,0.174,0,0,0
0.875,-0.359,0.76754,0.175,0,0,0
0.88,-0.36285,0.77074,0.176,0,0,0
0.885,-0.36671,0.77391,0.177,0,0,0
0.89,-0.37059,0.77707,0.178,0,0,0
0.895,-0.37448,0.78021,0.179,0,0,0
0.9,-0.37839,0.78333,0.18,0,0,0
0.905,-0.38231,0.78643,0.181,0,0,0
0.91,-0.38625,0.7895,0.182,0,0,0
0.915,-0.39021,0.79256,0.183,0,0,0
0.92,-0.39418,0.7956,0.184,0,0,0
0.925,-0.39817,0.79862,0.185,0,0,0
0.93,-0.40217,0.80162,0.186,0,0,0
0.935,-0.40618,0.8046,0.187,0,0,0
0.94,-0.41021,0.80756,0.188,0,0,0
0.945,-0.41426,0.8105,0.189,0,0,0
0.95,-0.41832,0.81342,0.19,0,0,0
0.955,-0.42239,0.81631,0.191,0,0,0
0.96,-0.42648,0.81919,0.192,0,0,0
0.965,-0.43058,0.82205,0.193,0,0,0
0.97,-0.4347,0.82489,0.194,0,0,0
0.975,-0.43883,0.8277,0.195,0,0,0
0.98,-0.44298,0.8305,0.196,0,0,0
0.985,-0.44714,0.83327,0.197,0,0,0
0.99,-0.45131,0.83603,0.198,0,0,0
0.995,-0.4555,0.83876,0.199,0,0,0
1,-0.4597,0.84147,0.2,0,0,0
1.005,-0.46391,0.84416,0.201,0,0,0
1.01,-0.46814,0.84683,0.202,0,0,0
1.015,-0.47238,0.84948,0.203,0,0,0
1.02,-0.47663,0.85211,0.204,0,0,0
1.025,-0.4809,0.85471,0.205,0,0,0
1.03,-0.48518,0.8573,0.206,0,0,0
1.035,-0.48947,0.85986,0.207,0,0,0
1.04,-0.49378,0.8624,0.208,0,0,0
1.045,-0.4981,0.86492,0.209,0,0,0
1.05,-0.50243,0.86742,0.21,0,0,0
1.055,-0.50677,0.8699,0.211,0,0,0
1.06,-0.51113,0.87236,0.212,0,0,0
1.065,-0.5155,0.87479,0.213,0,0,0
1.07,-0.51988,0.8772,0.214,0,0,0
1.075,-0.52427,0.87959,0.215,0,0,0
1.08,-0.52867,0.88196,0.216,0,0,0
1.085,-0.53309,0.8843,0.217,0,0,0
1.09,-0.53751,0.88663,0.218,0,0,0
1.095,-0.54195,0.88893,0.219,0,0,0
1.1,-0.5464,0.89121,0.22,0,0,0
1.105,-0.55087,0.89346,0.221,0,0,0
1.11,-0.55534,0.8957,0.222,0,0,0
1.115,-0.55982,0.89791,0.223,0,0,0
1.12,-0.56432,0.9001,0.224,0,0,0
1.125,-0.56882,0.90227,0.225,0,0,0
1.13,-0.57334,0.90441,0.226,0,0,0
1.135,-0.57787,0.90653,0.227,0,0,0
1.14,-0.58241,0.90863,0.228,0,0,0
1.145,-0.58695,0.91071,0.229,0,0,0
1.15,-0.59151,0.91276,0.23,0,0,0
1.155,-0.59608,0.91479,0.231,0,0,0
1.16,-0.60066,0.9168,0.232,0,0,0
1.165,-0.60525,0.91879,0.233,0,0,0
1.17,-0.60985,0.92075,0.234,0,0,0
1.175,-0.61446,0.92269,0.235,0,0,0
1.18,-0.61908,0.92461,0.236,0,0,0
1.185,-0.6237,0.9265,0.237,0,0,0
1.19,-0.62834,0.92837,0.238,0,0,0
1.195,-0.63299,0.93022,0.239,0,0,0
1.2,-0.63764,0.93204,0.24,0,0,0
1.205,-0.64231,0.93384,0.241,0,0,0
1.21,-0.64698,0.93562,0.242,0,0,0
1.215,-0.65166,0.93737,0.243,0,0,0
1.22,-0.65635,0.9391,0.244,0,0,0
1.225,-0.66105,0.94081,0.245,0,0,0
1.23,-0.66576,0.94249,0.246,0,0,0
1.235,-0.67048,0.94415,0.247,0,0,0
1.24,-0.6752,0.94578,0.248,0,0,0
1.245,-0.67994,0.9474,0.249,0,0,0
1.25,-0.68468,0.94898,0.25,0,0,0
1.255,-0.68943,0.95055,0.251,0,0,0
1.26,-0.69418,0.95209,0.252,0,0,0
1.265,-0.69895,0.95361,0.253,0,0,0
1.27,-0.70372,0.9551,0.254,0,0,0
1.275,-0.7085,0.95657,0.255,0,0,0
1.28,-0.71328,0.95802,0.256,0,0,0
1.285,-0.71808,0.95944,0.257,0,0,0
1.29,-0.72288,0.96084,0.258,0,0,0
1.295,-0.72769,0.96221,0.259,0,0,0
1.3,-0.7325,0.96356,0.26,0,0,0
1.305,-0.73732,0.96488,0.261,0,0,0
1.31,-0.74215,0.96618,0.262,0,0,0
1.315,-0.74698,0.96746,0.263,0,0,0
1.32,-0.75182,0.96872,0.264,0,0,0
1.325,-0.75667,0.96994,0.265,0,0,0
1.33,-0.76152,0.97115,0.266,0,0,0
1.335,-0.76638,0.97233,0.267,0,0,0
1.34,-0.77125,0.97348,0.268,0,0,0
1.345,-0.77612,0.97462,0.269,0,0,0
1.35,-0.78099,0.97572,0.27,0,0,0
1.355,-0.78587,0.97681,0.271,0,0,0
1.36,-0.79076,0.97786,0.272,0,0,0
1.365,-0.79565,0.9789,0.273,0,0,0
1.37,-0.80055,0.97991,0.274,0,0,0
1.375,-0.80545,0.98089,0.275,0,0,0
1.38,-0.81036,0.98185,0.276,0,0,0
1.385,-0.81527,0.98279,0.277,0,0,0
1.39,-0.82019,0.9837,0.278,0,0,0
1.395,-0.82511,0.98459,0.279,0,0,0
1.4,-0.83003,0.98545,0.28,0,0,0
1.405,-0.83496,0.98629,0.281,0,0,0
1.41,-0.8399,0.9871,0.282,0,0,0
1.415,-0.84483,0.98789,0.283,0,0,0
1.42,-0.84977,0.98865,0.284,0,0,0
1.425,-0.85472,0.98939,0.285,0,0,0
1.43,-0.85967,0.9901,0.286,0,0,0
1.435,-0.86462,0.99079,0.287,0,0,0
1.44,-0.86958,0.99146,0.288,0,0,0
1.445,-0.87454,0.9921,0.289,0,0,0
1.45,-0.8795,0.99271,0.29,0,0,0
1.455,-0.88446,0.9933,0.291,0,0,0
1.46,-0.88943,0.99387,0.292,0,0,0
1.465,-0.8944,0.99441,0.293,0,0,0
1.47,-0.89937,0.99492,0.294,0,0,0
1.475,-0.90435,0.99542,0.295,0,0,0
1.48,-0.90933,0.99588,0.296,0,0,0
1.485,-0.91431,0.99632,0.297,0,0,0
1.49,-0.91929,0.99674,0.298,0,0,0
1.495,-0.92428,0.99713,0.299,0,0,0
1.5,-0.92926,0.99749,0.3,0,0,0
1.505,-0.93425,0.99784,0.301,0,0,0
1.51,-0.93924,0.99815,0.302,0,0,0
1.515,-0.94423,0.99844,0.303,0,0,0
1.52,-0.94923,0.99871,0.304,0,0,0
1.525,-0.95422,0.99895,0.305,0,0,0
1.53,-0.95921,0.99917,0.306,0,0,0
1.535,-0.96421,0.99936,0.307,0,0,0
1.54,-0.96921,0.99953,0.308,0,0,0
1.545,-0.97421,0.99967,0.309,0,0,0
1.55,-0.97921,0.99978,0.31,0,0,0
1.555,-0.9842,0.99988,0.311,0,0,0
1.56,-0.9892,0.99994,0.312,0,0,0
1.565,-0.9942,0.99998,0.313,0,0,0
1.57,-0.9992,1,0.314,0,0,0
1.575,-1.0042,0.99999,0.315,0,0,0
1.58,-1.0092,0.99996,0.316,0,0,0
1.585,-1.0142,0.9999,0.317,0,0,0
1.59,-1.0192,0.99982,0.318,0,0,0
1.595,-1.0242,0.99971,0.319,0,0,0
1.6,-1.0292,0.99957,0.32,0,0,0
1.605,-1.0342,0.99942,0.321,0,0,0
1.61,-1.0392,0.99923,0.322,0,0,0
1.615,-1.0442,0.99902,0.323,0,0,0
1.62,-1.0492,0.99879,0.324,0,0,0
1.625,-1.0542,0.99853,0.325,0,0,0
1.63,-1.0592,0.99825,0.326,0,0,0
1.635,-1.0642,0.99794,0.327,0,0,0
1.64,-1.0691,0.99761,0.328,0,0,0
1.645,-1.0741,0.99725,0.329,0,0,0
1.65,-1.0791,0.99687,0.33,0,0,0
1.655,-1.0841,0.99646,0.331,0,0,0
1.66,-1.0891,0.99602,0.332,0,0,0
1.665,-1.0941,0.99557,0.333,0,0,0
1.67,-1.099,0.99508,0.334,0,0,0
1.675,-1.104,0.99458,0.335,0,0,0
1.68,-1.109,0.99404,0.336,0,0,0
1.685,-1.114,0.99349,0.337,0,0,0
1.69,-1.1189,0.9929,0.338,0,0,0
1.695,-1.1239,0.9923,0.339,0,0,0
1.7,-1.1288,0.99166,0.34,0,0,0
1.705,-1.1338,0.99101,0.341,0,0,0
1.71,-1.1388,0.99033,0.342,0,0,0
1.715,-1.1437,0.98962,0.343,0,0,0
1.72,-1.1487,0.98889,0.344,0,0,0
1.725,-1.1536,0.98813,0.345,0,0,0
1.73,-1.1585,0.98735,0.346,0,0,0
1.735,-1.1635,0.98655,0.347,0,0,0
1.74,-1.1684,0.98572,0.348,0,0,0
1.745,-1.1733,0.98486,0.349,0,0,0
1.75,-1.1782,0.98399,0.35,0,0,0
1.755,-1.1832,0.98308,0.351,0,0,0
1.76,-1.1881,0.98215,0.352,0,0,0
1.765,-1.193,0.9812,0.353,0,0,0
1.77,-1.1979,0.98022,0.354,0,0,0
1.775,-1.2028,0.97922,0.355,0,0,0
1.78,-1.2077,0.9782,0.356,0,0,0
1.785,-1.2126,0.97715,0.357,0,0,0
1.79,-1.2175,0.97607,0.358,0,0,0
1.795,-1.2223,0.97497,0.359,0,0,0
1.8,-1.2272,0.97385,0.36,0,0,0
1.805,-1.2321,0.9727,0.361,0,0,0
1.81,-1.2369,0.97153,0.362,0,0,0
1.815,-1.2418,0.97033,0.363,0,0,0
1.82,-1.2466,0.96911,0.364,0,0,0
1.825,-1.2515,0.96786,0.365,0,0,0
1.83,-1.2563,0.96659,0.366,0,0,0
1.835,-1.2611,0.9653,0.367,0,0,0
1.84,-1.266,0.96398,0.368,0,0,0
1.845,-1.2708,0.96264,0.369,0,0,0
1.85,-1.2756,0.96128,0.37,0,0,0
1.855,-1.2804,0.95989,0.371,0,0,0
1.86,-1.2852,0.95847,0.372,0,0,0
1.865,-1.29,0.95703,0.373,0,0,0
1.87,-1.2948,0.95557,0.374,0,0,0
1.875,-1.2995,0.95409,0.375,0,0,0
1.88,-1.3043,0.95258,0.376,0,0,0
1.885,-1.3091,0.95104,0.377,0,0,0
1.89,-1.3138,0.94949,0.378,0,0,0
1.895,-1.3186,0.9479,0.379,0,0,0
1.9,-1.3233,0.9463,0.38,0,0,0
1.905,-1.328,0.94467,0.381,0,0,0
1.91,-1.3327,0.94302,0.382,0,0,0
1.915,-1.3374,0.94134,0.383,0,0,0
1.92,-1.3421,0.93965,0.384,0,0,0
1.925,-1.3468,0.93792,0.385,0,0,0
1.93,-1.3515,0.93618,0.386,0,0,0
1.935,-1.3562,0.93441,0.387,0,0,0
1.94,-1.3609,0.93262,0.388,0,0,0
1.945,-1.3655,0.9308,0.389,0,0,0
1.95,-1.3702,0.92896,0.39,0,0,0
1.955,-1.3748,0.9271,0.391,0,0,0
1.96,-1.3795,0.92521,0.392,0,0,0
1.965,-1.3841,0.9233,0.393,0,0,0
1.97,-1.3887,0.92137,0.394,0,0,0
1.975,-1.3933,0.91942,0.395,0,0,0
1.98,-1.3979,0.91744,0.396,0,0,0
1.985,-1.4025,0.91544,0.397,0,0,0
1.99,-1.407,0.91341,0.398,0,0,0
1.995,-1.4116,0.91137,0.399,0,0,0
2,-1.4161,0.9093,0.4,0,0,0
2.005,-1.4207,0.90721,0.401,0,0,0
2.01,-1.4252,0.90509,0.402,0,0,0
2.015,-1.4297,0.90295,0.403,0,0,0
2.02,-1.4342,0.90079,0.404,0,0,0
2.025,-1.4387,0.89861,0.405,0,0,0
2.03,-1.4432,0.89641,0.406,0,0,0
2.035,-1.4477,0.89418,0.407,0,0,0
2.04,-1.4522,0.89193,0.408,0,0,0
2.045,-1.4566,0.88966,0.409,0,0,0
2.05,-1.4611,0.88736,0.41,0,0,0
2.055,-1.4655,0.88505,0.411,0,0,0
2.06,-1.4699,0.88271,0.412,0,0,0
2.065,-1.4743,0.88035,0.413,0,0,0
2.07,-1.4787,0.87796,0.414,0,0,0
2.075,-1.4831,0.87556,0.415,0,0,0
2.08,-1.4875,0.87313,0.416,0,0,0
2.085,-1.4918,0.87068,0.417,0,0,0
2.09,-1.4962,0.86821,0.418,0,0,0
2.095,-1.5005,0.86572,0.419,0,0,0
2.1,-1.5048,0.86321,0.42,0,0,0
2.105,-1.5092,0.86067,0.421,0,0,0
2.11,-1.5135,0.85812,0.422,0,0,0
2.115,-1.5177,0.85554,0.423,0,0,0
2.12,-1.522,0.85294,0.424,0,0,0
2.125,-1.5263,0.85032,0.425,0,0,0
2.13,-1.5305,0.84768,0.426,0,0,0
2.135,-1.5347,0.84501,0.427,0,0,0
2.14,-1.539,0.84233,0.428,0,0,0
2.145,-1.5432,0.83963,0.429,0,0,0
2.15,-1.5474,0.8369,0.43,0,0,0
2.155,-1.5515,0.83415,0.431,0,0,0
2.16,-1.5557,0.83138,0.432,0,0,0
2.165,-1.5598,0.82859,0.433,0,0,0
2.17,-1.564,0.82578,0.434,0,0,0
2.175,-1.5681,0.82295,0.435,0,0,0
2.18,-1.5722,0.8201,0.436,0,0,0
2.185,-1.5763,0.81723,0.437,0,0,0
2.19,-1.5804,0.81434,0.438,0,0,0
2.195,-1.5845,0.81143,0.439,0,0,0
2.2,-1.5885,0.8085,0.44,0,0,0
2.205,-1.5925,0.80554,0.441,0,0,0
2.21,-1.5966,0.80257,0.442,0,0,0
2.215,-1.6006,0.79958,0.443,0,0,0
2.22,-1.6046,0.79657,0.444,0,0,0
2.225,-1.6085,0.79353,0.445,0,0,0
2.23,-1.6125,0.79048,0.446,0,0,0
2.235,-1.6164,0.78741,0.447,0,0,0
2.24,-1.6204,0.78432,0.448,0,0,0
2.245,-1.6243,0.7812,0.449,0,0,0
2.25,-1.6282,0.77807,0.45,0,0,0
2.255,-1.6321,0.77492,0.451,0,0,0
2.26,-1.6359,0.77175,0.452,0,0,0
2.265,-1.6398,0.76856,0.453,0,0,0
2.27,-1.6436,0.76535,0.454,0,0,0
2.275,-1.6474,0.76213,0.455,0,0,0
2.28,-1.6512,0.75888,0.456,0,0,0
2.285,-1.655,0.75562,0.457,0,0,0
2.29,-1.6588,0.75233,0.458,0,0,0
2.295,-1.6625,0.74903,0.459,0,0,0
2.3,-1.6663,0.74571,0.46,0,0,0
2.305,-1.67,0.74236,0.461,0,0,0
2.31,-1.6737,0.73901,0.462,0,0,0
2.315,-1.6774,0.73563,0.463,0,0,0
2.32,-1.6811,0.73223,0.464,0,0,0
2.325,-1.6847,0.72882,0.465,0,0,0
2.33,-1.6883,0.72538,0.466,0,0,0
2.335,-1.692,0.72193,0.467,0,0,0
2.34,-1.6956,0.71846,0.468,0,0,0
2.345,-1.6991,0.71498,0.469,0,0,0
2.35,-1.7027,0.71147,0.47,0,0,0
2.355,-1.7063,0.70795,0.471,0,0,0
2.36,-1.7098,0.70441,0.472,0,0,0
2.365,-1.7133,0.70085,0.473,0,0,0
2.37,-1.7168,0.69728,0.474,0,0,0
2.375,-1.7203,0.69369,0.475,0,0,0
2.38,-1.7237,0.69007,0.476,0,0,0
2.385,-1.7272,0.68645,0.477,0,0,0
2.39,-1.7306,0.6828,0.478,0,0,0
2.395,-1.734,0.67914,0.479,0,0,0
2.4,-1.7374,0.67546,0.48,0,0,0
2.405,-1.7408,0.67177,0.481,0,0,0
2.41,-1.7441,0.66806,0.482,0,0,0
2.415,-1.7474,0.66433,0.483,0,0,0
2.42,-1.7508,0.66058,0.484,0,0,0
2.425,-1.754,0.65682,0.485,0,0,0
2.43,-1.7573,0.65304,0.486,0,0,0
2.435,-1.7606,0.64925,0.487,0,0,0
2.44,-1.7638,0.64543,0.488,0,0,0
2.445,-1.767,0.64161,0.489,0,0,0
2.45,-1.7702,0.63776,0.49,0,0,0
2.455,-1.7734,0.63391,0.491,0,0,0
2.46,-1.7766,0.63003,0.492,0,0,0
2.465,-1.7797,0.62614,0.493,0,0,0
2.47,-1.7828,0.62223,0.494,0,0,0
2.475,-1.7859,0.61831,0.495,0,0,0
2.48,-1.789,0.61437,0.496,0,0,0
2.485,-1.7921,0.61042,0.497,0,0,0
2.49,-1.7951,0.60645,0.498,0,0,0
2.495,-1.7981,0.60247,0.499,0,0,0
2.5,-1.8011,0.59847,0.5,0,0,0
2.505,-1.8041,0.59446,0.501,0,0,0
2.51,-1.8071,0.59043,0.502,0,0,0
2.515,-1.81,0.58639,0.503,0,0,0
2.52,-1.813,0.58233,0.504,0,0,0
2.525,-1.8159,0.57826,0.505,0,0,0
2.53,-1.8187,0.57417,0.506,0,0,0
2.535,-1.8216,0.57007,0.507,0,0,0
2.54,-1.8244,0.56596,0.508,0,0,0
2.545,-1.8273,0.56183,0.509,0,0,0
2.55,-1.8301,0.55768,0.51,0,0,0
2.555,-1.8328,0.55353,0.511,0,0,0
2.56,-1.8356,0.54936,0.512,0,0,0
2.565,-1.8383,0.54517,0.513,0,0,0
2.57,-1.841,0.54097,0.514,0,0,0
2.575,-1.8437,0.53676,0.515,0,0,0
2.58,-1.8464,0.53253,0.516,0,0,0
2.585,-1.8491,0.5283,0.517,0,0,0
2.59,-1.8517,0.52404,0.518,0,0,0
2.595,-1.8543,0.51978,0.519,0,0,0
2.6,-1.8569,0.5155,0.52,0,0,0
2.605,-1.8595,0.51121,0.521,0,0,0
2.61,-1.862,0.50691,0.522,0,0,0
2.615,-1.8645,0.50259,0.523,0,0,0
2.62,-1.867,0.49826,0.524,0,0,0
2.625,-1.8695,0.49392,0.525,0,0,0
2.63,-1.872,0.48957,0.526,0,0,0
2.635,-1.8744,0.4852,0.527,0,0,0
2.64,-1.8768,0.48082,0.528,0,0,0
2.645,-1.8792,0.47643,0.529,0,0,0
2.65,-1.8816,0.47203,0.53,0,0,0
2.655,-1.8839,0.46762,0.531,0,0,0
2.66,-1.8863,0.46319,0.532,0,0,0
2.665,-1.8886,0.45875,0.533,0,0,0
2.67,-1.8908,0.45431,0.534,0,0,0
2.675,-1.8931,0.44985,0.535,0,0,0
2.68,-1.8953,0.44537,0.536,0,0,0
2.685,-1.8976,0.44089,0.537,0,0,0
2.69,-1.8998,0.4364,0.538,0,0,0
2.695,-1.9019,0.43189,0.539,0,0,0
2.7,-1.9041,0.42738,0.54,0,0,0
2.705,-1.9062,0.42285,0.541,0,0,0
2.71,-1.9083,0.41832,0.542,0,0,0
2.715,-1.9104,0.41377,0.543,0,0,0
2.72,-1.9124,0.40921,0.544,0,0,0
2.725,-1.9145,0.40465,0.545,0,0,0
2.73,-1.9165,0.40007,0.546,0,0,0
2.735,-1.9185,0.39548,0.547,0,0,0
2.74,-1.9204,0.39088,0.548,0,0,0
2.745,-1.9224,0.38628,0.549,0,0,0
2.75,-1.9243,0.38166,0.55,0,0,0
2.755,-1.9262,0.37703,0.551,0,0,0
2.76,-1.9281,0.3724,0.552,0,0,0
2.765,-1.9299,0.36775,0.553,0,0,0
2.77,-1.9318,0.3631,0.554,0,0,0
2.775,-1.9336,0.35844,0.555,0,0,0
2.78,-1.9353,0.35376,0.556,0,0,0
2.785,-1.9371,0.34908,0.557,0,0,0
2.79,-1.9388,0.34439,0.558,0,0,0
2.795,-1.9405,0.3397,0.559,0,0,0
